ChoiceID,RespondentID,Referendum,HUC8BCG,HUC4BCG_base,HUC4BCG_scenario1,HUC4BCG_scenario2,MediumBCG_base,MediumBCG_scenario1,MediumBCG_scenario2,HUC4BCG_base_NL,HUC4BCG_scenario2_NL,MediumBCG_base_NL,MediumBCG_scenario2_NL,Cost_0,Cost_1,WQ_HUC8_0,WQ_HUC8_1,WQ_HUC4_0,WQ_HUC4_1,WQ_Medium_0,WQ_Medium_1,WQ_Large_0,WQ_Large_1,WQ_HUC4_NL_0,WQ_HUC4_NL_1,WQ_Medium_NL_0,WQ_Medium_NL_1,ASC_PercentInstate_0,ASC_PercentInstate_1,ASC_PercentInstate_NL_0,ASC_PercentInstate_NL_1,choice,ASC_0,ASC_1
23774,1193,14,3,3.21,2,3,3.13,2,2.86,3,3,3.1,2.96,0,150,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,73.41883,0,0,1
23776,1193,16,3,3.21,2,3,3.13,2,2.86,3,3,3.1,2.96,0,500,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,73.41883,0,0,1
23789,1194,9,3,3,2,3,3.31,2,3,3.09,3,3.22,2.94,0,500,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,99.99599,0,0,1,0,1
23790,1194,10,3,3,2,3,3.31,2,3,3.09,3,3.22,2.94,0,20,3,2,0,0,0,0,3.52,2,0,0,0,0,0,99.99599,0,0,1,0,1
23791,1194,11,3,3,2,3,3.31,2,3,3.09,3,3.22,2.94,0,750,3,3,0,0,0,0,3.52,2.94,0,0,0,0,0,99.99599,0,0,0,0,1
23792,1194,12,3,3,2,3,3.31,2,3,3.09,3,3.22,2.94,0,20,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,99.99599,0,0,1,0,1
23793,1194,13,3,3,2,3,3.31,2,3,3.09,3,3.22,2.94,0,50,0,0,0,0,0,0,0,0,3.09,2.09,0,0,0,0,0,0,1,0,1
23794,1194,14,3,3,2,3,3.31,2,3,3.09,3,3.22,2.94,0,200,0,0,0,0,0,0,0,0,3.09,2,0,0,0,0,0,0,0,0,1
23795,1194,15,3,3,2,3,3.31,2,3,3.09,3,3.22,2.94,0,200,0,0,0,0,0,0,0,0,3.09,3,0,0,0,0,0,0,1,0,1
23796,1194,16,3,3,2,3,3.31,2,3,3.09,3,3.22,2.94,0,200,0,0,0,0,0,0,0,0,3.09,2.17,0,0,0,0,0,0,1,0,1
23801,1195,1,3,3.77,2,3,3.21,2,2.85,3.15,2.82,3.63,2.92,0,20,3,2,3.77,2.77,0,0,0,0,0,0,0,0,0,38.24065,0,0,1,0,1
23804,1195,4,3,3.77,2,3,3.21,2,2.85,3.15,2.82,3.63,2.92,0,500,3,2,3.77,3.55,0,0,0,0,0,0,0,0,0,38.24065,0,0,0,0,1
23805,1195,5,3,3.77,2,3,3.21,2,2.85,3.15,2.82,3.63,2.92,0,150,3,2,0,0,3.21,2.21,0,0,0,0,0,0,0,38.24065,0,0,0,0,1
23808,1195,8,3,3.77,2,3,3.21,2,2.85,3.15,2.82,3.63,2.92,0,50,3,2,0,0,3.21,2.72,0,0,0,0,0,0,0,38.24065,0,0,1,0,1
23809,1195,9,3,3.77,2,3,3.21,2,2.85,3.15,2.82,3.63,2.92,0,100,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,38.24065,0,0,1,0,1
23812,1195,12,3,3.77,2,3,3.21,2,2.85,3.15,2.82,3.63,2.92,0,500,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,38.24065,0,0,0,0,1
23813,1195,13,3,3.77,2,3,3.21,2,2.85,3.15,2.82,3.63,2.92,0,250,0,0,0,0,0,0,0,0,3.15,2.15,0,0,0,0,0,0,0,0,1
23816,1195,16,3,3.77,2,3,3.21,2,2.85,3.15,2.82,3.63,2.92,0,350,0,0,0,0,0,0,0,0,3.15,2.66,0,0,0,0,0,0,0,0,1
23817,1195,17,3,3.77,2,3,3.21,2,2.85,3.15,2.82,3.63,2.92,0,500,0,0,0,0,0,0,0,0,0,0,3.63,2.63,0,0,0,0,0,0,1
23820,1195,20,3,3.77,2,3,3.21,2,2.85,3.15,2.82,3.63,2.92,0,20,0,0,0,0,0,0,0,0,0,0,3.63,3.42,0,0,0,0,1,0,1
23822,1196,2,4,3.47,2,3,3.56,2,3,3.72,3,3.77,3,0,50,4,2,3.47,2,0,0,0,0,0,0,0,0,0,99.99979,0,0,1,0,1
23824,1196,4,4,3.47,2,3,3.56,2,3,3.72,3,3.77,3,0,250,4,4,3.47,2.94,0,0,0,0,0,0,0,0,0,99.99979,0,0,0,0,1
23826,1196,6,4,3.47,2,3,3.56,2,3,3.72,3,3.77,3,0,100,4,2,0,0,3.56,2,0,0,0,0,0,0,0,99.99979,0,0,0,0,1
23828,1196,8,4,3.47,2,3,3.56,2,3,3.72,3,3.77,3,0,750,4,4,0,0,3.56,3.08,0,0,0,0,0,0,0,99.99979,0,0,0,0,1
23830,1196,10,4,3.47,2,3,3.56,2,3,3.72,3,3.77,3,0,75,4,2,0,0,0,0,3.52,2,0,0,0,0,0,99.99979,0,0,0,0,1
23832,1196,12,4,3.47,2,3,3.56,2,3,3.72,3,3.77,3,0,750,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,99.99979,0,0,0,0,1
23834,1196,14,4,3.47,2,3,3.56,2,3,3.72,3,3.77,3,0,150,0,0,0,0,0,0,0,0,3.72,2,0,0,0,0,0,0,0,0,1
23836,1196,16,4,3.47,2,3,3.56,2,3,3.72,3,3.77,3,0,200,0,0,0,0,0,0,0,0,3.72,3.4,0,0,0,0,0,0,0,0,1
23838,1196,18,4,3.47,2,3,3.56,2,3,3.72,3,3.77,3,0,350,0,0,0,0,0,0,0,0,0,0,3.77,2,0,0,0,0,0,0,1
23840,1196,20,4,3.47,2,3,3.56,2,3,3.72,3,3.77,3,0,150,0,0,0,0,0,0,0,0,0,0,3.77,3.5,0,0,0,0,0,0,1
23841,1197,1,4,3.58,2,2.93,3.87,2,2.98,3.13,3,3.99,3,0,75,4,3,3.58,2.58,0,0,0,0,0,0,0,0,0,59.140198,0,0,1,0,1
23843,1197,3,4,3.58,2,2.93,3.87,2,2.98,3.13,3,3.99,3,0,750,4,3,3.58,2.93,0,0,0,0,0,0,0,0,0,59.140198,0,0,0,0,1
23845,1197,5,4,3.58,2,2.93,3.87,2,2.98,3.13,3,3.99,3,0,75,4,3,0,0,3.87,2.87,0,0,0,0,0,0,0,59.140198,0,0,1,0,1
23847,1197,7,4,3.58,2,2.93,3.87,2,2.98,3.13,3,3.99,3,0,100,4,3,0,0,3.87,2.98,0,0,0,0,0,0,0,59.140198,0,0,1,0,1
23849,1197,9,4,3.58,2,2.93,3.87,2,2.98,3.13,3,3.99,3,0,200,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,59.140198,0,0,0,0,1
23851,1197,11,4,3.58,2,2.93,3.87,2,2.98,3.13,3,3.99,3,0,20,4,3,0,0,0,0,3.52,2.94,0,0,0,0,0,59.140198,0,0,1,0,1
23853,1197,13,4,3.58,2,2.93,3.87,2,2.98,3.13,3,3.99,3,0,100,0,0,0,0,0,0,0,0,3.13,2.13,0,0,0,0,0,0,1,0,1
23855,1197,15,4,3.58,2,2.93,3.87,2,2.98,3.13,3,3.99,3,0,75,0,0,0,0,0,0,0,0,3.13,3,0,0,0,0,0,0,1,0,1
23857,1197,17,4,3.58,2,2.93,3.87,2,2.98,3.13,3,3.99,3,0,50,0,0,0,0,0,0,0,0,0,0,3.99,2.99,0,0,0,0,1,0,1
23859,1197,19,4,3.58,2,2.93,3.87,2,2.98,3.13,3,3.99,3,0,50,0,0,0,0,0,0,0,0,0,0,3.99,3,0,0,0,0,1,0,1
23861,1198,1,3,2.93,2,2.75,3.21,2,2.85,3.99,3,3.87,2.98,0,150,3,2,2.93,1.93,0,0,0,0,0,0,0,0,0,53.66411,0,0,1,0,1
23862,1198,2,3,2.93,2,2.75,3.21,2,2.85,3.99,3,3.87,2.98,0,350,3,2,2.93,2,0,0,0,0,0,0,0,0,0,53.66411,0,0,1,0,1
23863,1198,3,3,2.93,2,2.75,3.21,2,2.85,3.99,3,3.87,2.98,0,20,3,3,2.93,2.75,0,0,0,0,0,0,0,0,0,53.66411,0,0,0,0,1
23864,1198,4,3,2.93,2,2.75,3.21,2,2.85,3.99,3,3.87,2.98,0,350,3,2,2.93,2.36,0,0,0,0,0,0,0,0,0,53.66411,0,0,1,0,1
23869,1198,9,3,2.93,2,2.75,3.21,2,2.85,3.99,3,3.87,2.98,0,150,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,53.66411,0,0,1,0,1
23870,1198,10,3,2.93,2,2.75,3.21,2,2.85,3.99,3,3.87,2.98,0,200,3,2,0,0,0,0,3.52,2,0,0,0,0,0,53.66411,0,0,1,0,1
23871,1198,11,3,2.93,2,2.75,3.21,2,2.85,3.99,3,3.87,2.98,0,350,3,3,0,0,0,0,3.52,2.94,0,0,0,0,0,53.66411,0,0,1,0,1
23872,1198,12,3,2.93,2,2.75,3.21,2,2.85,3.99,3,3.87,2.98,0,250,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,53.66411,0,0,1,0,1
23882,1199,2,3,3.72,2,3,3.77,2,3,3.67,2.93,3.63,2.92,0,750,3,2,3.72,2,0,0,0,0,0,0,0,0,0,4.5389557,0,0,0,0,1
23884,1199,4,3,3.72,2,3,3.77,2,3,3.67,2.93,3.63,2.92,0,50,3,2,3.72,3.4,0,0,0,0,0,0,0,0,0,4.5389557,0,0,1,0,1
23886,1199,6,3,3.72,2,3,3.77,2,3,3.67,2.93,3.63,2.92,0,350,3,2,0,0,3.77,2,0,0,0,0,0,0,0,4.5389557,0,0,1,0,1
23888,1199,8,3,3.72,2,3,3.77,2,3,3.67,2.93,3.63,2.92,0,750,3,2,0,0,3.77,3.5,0,0,0,0,0,0,0,4.5389557,0,0,0,0,1
23890,1199,10,3,3.72,2,3,3.77,2,3,3.67,2.93,3.63,2.92,0,350,3,2,0,0,0,0,3.52,2,0,0,0,0,0,4.5389557,0,0,1,0,1
23892,1199,12,3,3.72,2,3,3.77,2,3,3.67,2.93,3.63,2.92,0,200,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,4.5389557,0,0,1,0,1
23894,1199,14,3,3.72,2,3,3.77,2,3,3.67,2.93,3.63,2.92,0,500,0,0,0,0,0,0,0,0,3.67,2,0,0,0,0,0,0,0,0,1
23896,1199,16,3,3.72,2,3,3.77,2,3,3.67,2.93,3.63,2.92,0,350,0,0,0,0,0,0,0,0,3.67,3.49,0,0,0,0,0,0,0,0,1
23898,1199,18,3,3.72,2,3,3.77,2,3,3.67,2.93,3.63,2.92,0,100,0,0,0,0,0,0,0,0,0,0,3.63,2,0,0,0,0,0,0,1
23900,1199,20,3,3.72,2,3,3.77,2,3,3.67,2.93,3.63,2.92,0,350,0,0,0,0,0,0,0,0,0,0,3.63,3.42,0,0,0,0,0,0,1
23901,1200,1,5,3.85,2,3,3.99,2,3,3.82,3,3.56,3,0,100,5,4,3.85,2.85,0,0,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
23903,1200,3,5,3.85,2,3,3.99,2,3,3.82,3,3.56,3,0,750,5,3,3.85,3,0,0,0,0,0,0,0,0,0,99.999916,0,0,0,0,1
23905,1200,5,5,3.85,2,3,3.99,2,3,3.82,3,3.56,3,0,75,5,4,0,0,3.99,2.99,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
23907,1200,7,5,3.85,2,3,3.99,2,3,3.82,3,3.56,3,0,75,5,3,0,0,3.99,3,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
23909,1200,9,5,3.85,2,3,3.99,2,3,3.82,3,3.56,3,0,150,5,4,0,0,0,0,3.52,2.52,0,0,0,0,0,99.999916,0,0,0,0,1
23911,1200,11,5,3.85,2,3,3.99,2,3,3.82,3,3.56,3,0,500,5,3,0,0,0,0,3.52,2.94,0,0,0,0,0,99.999916,0,0,1,0,1
23913,1200,13,5,3.85,2,3,3.99,2,3,3.82,3,3.56,3,0,200,0,0,0,0,0,0,0,0,3.82,2.82,0,0,0,0,0,0,0,0,1
23915,1200,15,5,3.85,2,3,3.99,2,3,3.82,3,3.56,3,0,50,0,0,0,0,0,0,0,0,3.82,3,0,0,0,0,0,0,1,0,1
23917,1200,17,5,3.85,2,3,3.99,2,3,3.82,3,3.56,3,0,50,0,0,0,0,0,0,0,0,0,0,3.56,2.56,0,0,0,0,1,0,1
23919,1200,19,5,3.85,2,3,3.99,2,3,3.82,3,3.56,3,0,150,0,0,0,0,0,0,0,0,0,0,3.56,3,0,0,0,0,0,0,1
23929,1201,9,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,75,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,62.063095,0,0,1,0,1
23930,1201,10,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,50,4,2,0,0,0,0,3.52,2,0,0,0,0,0,62.063095,0,0,1,0,1
23931,1201,11,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,750,4,3,0,0,0,0,3.52,2.94,0,0,0,0,0,62.063095,0,0,0,0,1
23932,1201,12,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,150,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,62.063095,0,0,1,0,1
23937,1201,17,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,750,0,0,0,0,0,0,0,0,0,0,3.1,2.1,0,0,0,0,0,0,1
23938,1201,18,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,500,0,0,0,0,0,0,0,0,0,0,3.1,2,0,0,0,0,0,0,1
23939,1201,19,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,500,0,0,0,0,0,0,0,0,0,0,3.1,2.96,0,0,0,0,0,0,1
23940,1201,20,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,100,0,0,0,0,0,0,0,0,0,0,3.1,2.28,0,0,0,0,0,0,1
23941,1202,1,4,3.48,2,3,3.21,2,2.85,3.52,3,3.22,2.94,0,500,4,3,3.48,2.48,0,0,0,0,0,0,0,0,0,58.643787,0,0,0,0,1
23942,1202,2,4,3.48,2,3,3.21,2,2.85,3.52,3,3.22,2.94,0,75,4,2,3.48,2,0,0,0,0,0,0,0,0,0,58.643787,0,0,0,0,1
23943,1202,3,4,3.48,2,3,3.21,2,2.85,3.52,3,3.22,2.94,0,350,4,3,3.48,3,0,0,0,0,0,0,0,0,0,58.643787,0,0,0,0,1
23944,1202,4,4,3.48,2,3,3.21,2,2.85,3.52,3,3.22,2.94,0,75,4,4,3.48,2.97,0,0,0,0,0,0,0,0,0,58.643787,0,0,0,0,1
23953,1202,13,4,3.48,2,3,3.21,2,2.85,3.52,3,3.22,2.94,0,50,0,0,0,0,0,0,0,0,3.52,2.52,0,0,0,0,0,30.847672,1,0,1
23954,1202,14,4,3.48,2,3,3.21,2,2.85,3.52,3,3.22,2.94,0,750,0,0,0,0,0,0,0,0,3.52,2,0,0,0,0,0,30.847672,1,0,1
23955,1202,15,4,3.48,2,3,3.21,2,2.85,3.52,3,3.22,2.94,0,750,0,0,0,0,0,0,0,0,3.52,3,0,0,0,0,0,30.847672,1,0,1
23956,1202,16,4,3.48,2,3,3.21,2,2.85,3.52,3,3.22,2.94,0,750,0,0,0,0,0,0,0,0,3.52,3.04,0,0,0,0,0,30.847672,1,0,1
23962,1203,2,3,3.72,2,3,3.77,2,3,4.53,3,3.99,3,0,750,3,2,3.72,2,0,0,0,0,0,0,0,0,0,85.53905,0,0,0,0,1
23964,1203,4,3,3.72,2,3,3.77,2,3,4.53,3,3.99,3,0,150,3,2,3.72,3.4,0,0,0,0,0,0,0,0,0,85.53905,0,0,1,0,1
23966,1203,6,3,3.72,2,3,3.77,2,3,4.53,3,3.99,3,0,500,3,2,0,0,3.77,2,0,0,0,0,0,0,0,85.53905,0,0,0,0,1
23968,1203,8,3,3.72,2,3,3.77,2,3,4.53,3,3.99,3,0,750,3,2,0,0,3.77,3.5,0,0,0,0,0,0,0,85.53905,0,0,0,0,1
23970,1203,10,3,3.72,2,3,3.77,2,3,4.53,3,3.99,3,0,750,3,2,0,0,0,0,3.52,2,0,0,0,0,0,85.53905,0,0,0,0,1
23972,1203,12,3,3.72,2,3,3.77,2,3,4.53,3,3.99,3,0,75,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,85.53905,0,0,1,0,1
23974,1203,14,3,3.72,2,3,3.77,2,3,4.53,3,3.99,3,0,75,0,0,0,0,0,0,0,0,4.53,2,0,0,0,0,0,2.0578268,1,0,1
23978,1203,18,3,3.72,2,3,3.77,2,3,4.53,3,3.99,3,0,75,0,0,0,0,0,0,0,0,0,0,3.99,2,0,0,0,2.0578268,1,0,1
23980,1203,20,3,3.72,2,3,3.77,2,3,4.53,3,3.99,3,0,750,0,0,0,0,0,0,0,0,0,0,3.99,3.72,0,0,0,2.0578268,0,0,1
23981,1204,1,3,3.13,2,2.88,3.22,2,2.94,4,3,3.63,2.92,0,500,3,2,3.13,2.13,0,0,0,0,0,0,0,0,0,59.706413,0,0,0,0,1
23982,1204,2,3,3.13,2,2.88,3.22,2,2.94,4,3,3.63,2.92,0,350,3,2,3.13,2,0,0,0,0,0,0,0,0,0,59.706413,0,0,0,0,1
23983,1204,3,3,3.13,2,2.88,3.22,2,2.94,4,3,3.63,2.92,0,50,3,3,3.13,2.88,0,0,0,0,0,0,0,0,0,59.706413,0,0,0,0,1
23984,1204,4,3,3.13,2,2.88,3.22,2,2.94,4,3,3.63,2.92,0,350,3,2,3.13,2.51,0,0,0,0,0,0,0,0,0,59.706413,0,0,0,0,1
23989,1204,9,3,3.13,2,2.88,3.22,2,2.94,4,3,3.63,2.92,0,750,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,59.706413,0,0,0,0,1
23990,1204,10,3,3.13,2,2.88,3.22,2,2.94,4,3,3.63,2.92,0,150,3,2,0,0,0,0,3.52,2,0,0,0,0,0,59.706413,0,0,1,0,1
23991,1204,11,3,3.13,2,2.88,3.22,2,2.94,4,3,3.63,2.92,0,75,3,3,0,0,0,0,3.52,2.94,0,0,0,0,0,59.706413,0,0,1,0,1
23992,1204,12,3,3.13,2,2.88,3.22,2,2.94,4,3,3.63,2.92,0,50,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,59.706413,0,0,1,0,1
24002,1205,2,3,3.45,2,3,3.1,2,2.96,3.52,3,3.77,3,0,500,3,2,3.45,2,0,0,0,0,0,0,0,0,0,57.43339,0,0,1,0,1
24004,1205,4,3,3.45,2,3,3.1,2,2.96,3.52,3,3.77,3,0,75,3,2,3.45,2.91,0,0,0,0,0,0,0,0,0,57.43339,0,0,1,0,1
24006,1205,6,3,3.45,2,3,3.1,2,2.96,3.52,3,3.77,3,0,750,3,2,0,0,3.1,2,0,0,0,0,0,0,0,57.43339,0,0,1,0,1
24008,1205,8,3,3.45,2,3,3.1,2,2.96,3.52,3,3.77,3,0,200,3,2,0,0,3.1,2.28,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
24010,1205,10,3,3.45,2,3,3.1,2,2.96,3.52,3,3.77,3,0,350,3,2,0,0,0,0,3.52,2,0,0,0,0,0,57.43339,0,0,0,0,1
24012,1205,12,3,3.45,2,3,3.1,2,2.96,3.52,3,3.77,3,0,750,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,57.43339,0,0,1,0,1
24014,1205,14,3,3.45,2,3,3.1,2,2.96,3.52,3,3.77,3,0,75,0,0,0,0,0,0,0,0,3.52,2,0,0,0,0,0,0,1,0,1
24016,1205,16,3,3.45,2,3,3.1,2,2.96,3.52,3,3.77,3,0,150,0,0,0,0,0,0,0,0,3.52,3.04,0,0,0,0,0,0,1,0,1
24018,1205,18,3,3.45,2,3,3.1,2,2.96,3.52,3,3.77,3,0,100,0,0,0,0,0,0,0,0,0,0,3.77,2,0,0,0,0,1,0,1
24020,1205,20,3,3.45,2,3,3.1,2,2.96,3.52,3,3.77,3,0,200,0,0,0,0,0,0,0,0,0,0,3.77,3.5,0,0,0,0,1,0,1
24021,1206,1,3,3.47,2,3,3.56,2,3,2.93,2.75,3.21,2.85,0,200,3,2,3.47,2.47,0,0,0,0,0,0,0,0,0,99.99979,0,0,1,0,1
24022,1206,2,3,3.47,2,3,3.56,2,3,2.93,2.75,3.21,2.85,0,200,3,2,3.47,2,0,0,0,0,0,0,0,0,0,99.99979,0,0,1,0,1
24023,1206,3,3,3.47,2,3,3.56,2,3,2.93,2.75,3.21,2.85,0,50,3,3,3.47,3,0,0,0,0,0,0,0,0,0,99.99979,0,0,1,0,1
24024,1206,4,3,3.47,2,3,3.56,2,3,2.93,2.75,3.21,2.85,0,350,3,2,3.47,2.94,0,0,0,0,0,0,0,0,0,99.99979,0,0,1,0,1
24033,1206,13,3,3.47,2,3,3.56,2,3,2.93,2.75,3.21,2.85,0,500,0,0,0,0,0,0,0,0,2.93,1.93,0,0,0,0,0,0.00031768205,0,0,1
24034,1206,14,3,3.47,2,3,3.56,2,3,2.93,2.75,3.21,2.85,0,150,0,0,0,0,0,0,0,0,2.93,2,0,0,0,0,0,0.00031768205,0,0,1
24035,1206,15,3,3.47,2,3,3.56,2,3,2.93,2.75,3.21,2.85,0,500,0,0,0,0,0,0,0,0,2.93,2.75,0,0,0,0,0,0.00031768205,0,0,1
24036,1206,16,3,3.47,2,3,3.56,2,3,2.93,2.75,3.21,2.85,0,150,0,0,0,0,0,0,0,0,2.93,2.36,0,0,0,0,0,0.00031768205,0,0,1
24041,1207,1,4,3.85,2,3,3.99,2,3,3.21,3,3.13,2.86,0,50,4,3,3.85,2.85,0,0,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
24042,1207,2,4,3.85,2,3,3.99,2,3,3.21,3,3.13,2.86,0,350,4,2,3.85,2,0,0,0,0,0,0,0,0,0,99.999916,0,0,0,0,1
24043,1207,3,4,3.85,2,3,3.99,2,3,3.21,3,3.13,2.86,0,100,4,3,3.85,3,0,0,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
24044,1207,4,4,3.85,2,3,3.99,2,3,3.21,3,3.13,2.86,0,50,4,4,3.85,3.59,0,0,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
24053,1207,13,4,3.85,2,3,3.99,2,3,3.21,3,3.13,2.86,0,150,0,0,0,0,0,0,0,0,3.21,2.21,0,0,0,0,0,0,0,0,1
24054,1207,14,4,3.85,2,3,3.99,2,3,3.21,3,3.13,2.86,0,150,0,0,0,0,0,0,0,0,3.21,2,0,0,0,0,0,0,0,0,1
24055,1207,15,4,3.85,2,3,3.99,2,3,3.21,3,3.13,2.86,0,750,0,0,0,0,0,0,0,0,3.21,3,0,0,0,0,0,0,0,0,1
24056,1207,16,4,3.85,2,3,3.99,2,3,3.21,3,3.13,2.86,0,50,0,0,0,0,0,0,0,0,3.21,2.42,0,0,0,0,0,0,1,0,1
24073,1208,13,4,3.33,2,3,3.31,2,3,3.47,3,3.56,3,0,75,0,0,0,0,0,0,0,0,3.47,2.47,0,0,0,0,0,0,1,0,1
24074,1208,14,4,3.33,2,3,3.31,2,3,3.47,3,3.56,3,0,20,0,0,0,0,0,0,0,0,3.47,2,0,0,0,0,0,0,1,0,1
24075,1208,15,4,3.33,2,3,3.31,2,3,3.47,3,3.56,3,0,250,0,0,0,0,0,0,0,0,3.47,3,0,0,0,0,0,0,0,0,1
24076,1208,16,4,3.33,2,3,3.31,2,3,3.47,3,3.56,3,0,100,0,0,0,0,0,0,0,0,3.47,2.94,0,0,0,0,0,0,0,0,1
24077,1208,17,4,3.33,2,3,3.31,2,3,3.47,3,3.56,3,0,75,0,0,0,0,0,0,0,0,0,0,3.56,2.56,0,0,0,0,0,0,1
24078,1208,18,4,3.33,2,3,3.31,2,3,3.47,3,3.56,3,0,150,0,0,0,0,0,0,0,0,0,0,3.56,2,0,0,0,0,0,0,1
24079,1208,19,4,3.33,2,3,3.31,2,3,3.47,3,3.56,3,0,200,0,0,0,0,0,0,0,0,0,0,3.56,3,0,0,0,0,0,0,1
24080,1208,20,4,3.33,2,3,3.31,2,3,3.47,3,3.56,3,0,750,0,0,0,0,0,0,0,0,0,0,3.56,3.08,0,0,0,0,0,0,1
24082,1209,2,3,3.09,2,3,3.22,2,2.94,3,3,3.1,2.96,0,75,3,2,3.09,2,0,0,0,0,0,0,0,0,0,86.675,0,0,1,0,1
24083,1209,3,3,3.09,2,3,3.22,2,2.94,3,3,3.1,2.96,0,750,3,3,3.09,3,0,0,0,0,0,0,0,0,0,86.675,0,0,0,0,1
24086,1209,6,3,3.09,2,3,3.22,2,2.94,3,3,3.1,2.96,0,500,3,2,0,0,3.22,2,0,0,0,0,0,0,0,86.675,0,0,0,0,1
24087,1209,7,3,3.09,2,3,3.22,2,2.94,3,3,3.1,2.96,0,150,3,3,0,0,3.22,2.94,0,0,0,0,0,0,0,86.675,0,0,0,0,1
24090,1209,10,3,3.09,2,3,3.22,2,2.94,3,3,3.1,2.96,0,250,3,2,0,0,0,0,3.52,2,0,0,0,0,0,86.675,0,0,0,0,1
24091,1209,11,3,3.09,2,3,3.22,2,2.94,3,3,3.1,2.96,0,350,3,3,0,0,0,0,3.52,2.94,0,0,0,0,0,86.675,0,0,0,0,1
24094,1209,14,3,3.09,2,3,3.22,2,2.94,3,3,3.1,2.96,0,20,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1
24098,1209,18,3,3.09,2,3,3.22,2,2.94,3,3,3.1,2.96,0,75,0,0,0,0,0,0,0,0,0,0,3.1,2,0,0,0,0,0,0,1
24099,1209,19,3,3.09,2,3,3.22,2,2.94,3,3,3.1,2.96,0,200,0,0,0,0,0,0,0,0,0,0,3.1,2.96,0,0,0,0,0,0,1
24102,1210,2,4,3.82,2,3,3.56,2,3,4.01,3,3.77,3,0,50,4,2,3.82,2,0,0,0,0,0,0,0,0,0,27.358454,0,0,1,0,1
24104,1210,4,4,3.82,2,3,3.56,2,3,4.01,3,3.77,3,0,50,4,4,3.82,3.55,0,0,0,0,0,0,0,0,0,27.358454,0,0,0,0,1
24106,1210,6,4,3.82,2,3,3.56,2,3,4.01,3,3.77,3,0,750,4,2,0,0,3.56,2,0,0,0,0,0,0,0,27.358454,0,0,1,0,1
24108,1210,8,4,3.82,2,3,3.56,2,3,4.01,3,3.77,3,0,350,4,4,0,0,3.56,3.08,0,0,0,0,0,0,0,27.358454,0,0,0,0,1
24110,1210,10,4,3.82,2,3,3.56,2,3,4.01,3,3.77,3,0,20,4,2,0,0,0,0,3.52,2,0,0,0,0,0,27.358454,0,0,1,0,1
24112,1210,12,4,3.82,2,3,3.56,2,3,4.01,3,3.77,3,0,150,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,27.358454,0,0,1,0,1
24114,1210,14,4,3.82,2,3,3.56,2,3,4.01,3,3.77,3,0,75,0,0,0,0,0,0,0,0,4.01,2,0,0,0,0,0,0,1,0,1
24116,1210,16,4,3.82,2,3,3.56,2,3,4.01,3,3.77,3,0,50,0,0,0,0,0,0,0,0,4.01,3.93,0,0,0,0,0,0,1,0,1
24118,1210,18,4,3.82,2,3,3.56,2,3,4.01,3,3.77,3,0,150,0,0,0,0,0,0,0,0,0,0,3.77,2,0,0,0,0,1,0,1
24120,1210,20,4,3.82,2,3,3.56,2,3,4.01,3,3.77,3,0,200,0,0,0,0,0,0,0,0,0,0,3.77,3.5,0,0,0,0,0,0,1
24121,1211,1,4,3.58,2,2.93,3.87,2,2.98,3,3,3.31,3,0,150,4,3,3.58,2.58,0,0,0,0,0,0,0,0,0,40.85971,0,0,1,0,1
